EdadJefeHogar,SexoJefeHogar,MiembrosHogar,RatioDependencia,LenguaMaterna,NivelEducativoJefeHogar,AniosEstudioJefeHogar,TipoEmpleo,IngresoMensualHogar,GastoMensualHogar,AreaResidencia,TenenciaVivienda,MaterialParedes,AccesoAguaPotable,AccesoSaneamiento,AccesoElectricidad,Hacinamiento,PoseeActivos,Region,PobrezaMonetaria
26,Mujer,9,2.68,Quechua,Secundaria,2,Formal,13724.849999999999,15800.4,Urbana,Cedida,Adobe,0,1,1,0,0,Sierra,1
26,Hombre,8,0.92,Español,Primaria,8,Informal,4708.71,5627.55,Urbana,Alquilada,Ladrillo/Cemento,1,1,1,1,0,Costa,0
43,Hombre,2,1.22,Español,Superior,9,Informal,3058.44,2443.18,Urbana,Alquilada,Adobe,1,0,1,1,1,Costa,0
36,Hombre,1,1.29,Español,Secundaria,4,Informal,4768.17,4385.88,Urbana,Alquilada,Ladrillo/Cemento,0,1,1,1,1,Costa,0
78,Mujer,3,0.64,Español,Secundaria,7,Informal,7426.92,7927.52,Urbana,Propia,Ladrillo/Cemento,0,1,1,1,1,Sierra,0
56,Mujer,6,1.95,Español,Primaria,11,Desempleado,2178.96,1831.89,Urbana,Propia,Adobe,1,1,1,0,1,Selva,1
54,Hombre,3,0.91,Español,Secundaria,20,Informal,1621.3500000000001,1507.0,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,0,Costa,0
61,Hombre,5,1.77,Español,Secundaria,7,Desempleado,2814.93,3277.38,Urbana,Propia,Adobe,1,1,1,0,1,Sierra,1
76,Mujer,2,2.88,Español,Superior,10,Informal,3176.9700000000003,2501.57,Urbana,Alquilada,Ladrillo/Cemento,1,1,1,0,1,Costa,0
66,Mujer,9,0.82,Español,Superior,4,Formal,8444.61,9398.04,Rural,Cedida,Ladrillo/Cemento,1,0,1,1,0,Sierra,1
67,Hombre,1,0.81,Español,Superior,1,Informal,12560.82,10669.68,Rural,Propia,Ladrillo/Cemento,1,1,1,0,1,Costa,0
18,Hombre,4,0.73,Quechua,Superior,1,Informal,10949.91,12954.3,Urbana,Propia,Madera/Esteras,1,0,1,1,0,Sierra,0
37,Hombre,7,0.13,Español,Secundaria,3,Formal,8436.630000000001,6941.86,Rural,Propia,Adobe,1,0,1,0,1,Selva,0
74,Hombre,7,0.9,Español,Secundaria,16,Informal,3058.56,2860.61,Urbana,Alquilada,Adobe,1,0,1,0,1,Selva,0
31,Mujer,1,1.03,Español,Superior,20,Informal,3142.71,3495.09,Rural,Propia,Ladrillo/Cemento,1,1,0,0,1,Costa,0
28,Mujer,5,1.76,Español,Secundaria,11,Desempleado,9911.52,9845.63,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,1,Sierra,0
27,Hombre,9,1.44,Quechua,Primaria,21,Formal,10338.900000000001,9089.64,Rural,Propia,Ladrillo/Cemento,0,1,1,1,1,Costa,0
21,Hombre,4,2.81,Quechua,Primaria,19,Formal,15643.14,13648.39,Rural,Propia,Ladrillo/Cemento,1,1,1,1,1,Selva,1
21,Hombre,2,0.24,Español,Primaria,1,Informal,8417.73,7311.87,Urbana,Propia,Ladrillo/Cemento,1,0,0,0,0,Costa,0
35,Hombre,5,1.88,Español,Primaria,1,Formal,9046.26,7048.47,Rural,Alquilada,Ladrillo/Cemento,0,1,1,0,0,Sierra,0
46,Hombre,3,2.85,Español,Secundaria,1,Informal,5050.5,4238.9,Urbana,Propia,Ladrillo/Cemento,1,0,1,0,1,Costa,0
19,Hombre,3,2.44,Quechua,Secundaria,19,Informal,1687.71,1406.9,Rural,Propia,Ladrillo/Cemento,0,1,1,0,1,Costa,1
76,Hombre,1,2.8,Español,Primaria,1,Formal,4635.93,5531.66,Rural,Alquilada,Ladrillo/Cemento,1,1,1,0,1,Costa,0
50,Mujer,7,2.88,Español,Superior,16,Informal,3296.46,3456.67,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,0,Costa,0
18,Hombre,8,2.23,Español,Secundaria,21,Informal,2033.97,2068.5,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,0,Selva,0
20,Mujer,8,0.43,Español,Superior,0,Formal,1981.02,1769.94,Rural,Alquilada,Adobe,1,0,0,0,0,Costa,1
50,Mujer,9,0.47,Español,Superior,16,Formal,2392.4700000000003,1693.32,Rural,Propia,Ladrillo/Cemento,1,0,1,0,0,Costa,0
77,Hombre,7,1.17,Español,Ninguno,15,Informal,5240.5199999999995,4934.8,Urbana,Propia,Madera/Esteras,0,1,1,1,0,Sierra,1
53,Hombre,8,1.15,Español,Primaria,4,Informal,3616.5,4297.51,Rural,Propia,Ladrillo/Cemento,0,1,1,0,0,Sierra,1
26,Hombre,4,1.03,Español,Secundaria,15,Informal,6480.42,6751.47,Rural,Propia,Ladrillo/Cemento,1,0,1,0,1,Costa,0
43,Mujer,1,1.82,Español,Ninguno,8,Formal,4421.91,3509.78,Urbana,Alquilada,Ladrillo/Cemento,1,1,1,0,0,Costa,0
72,Hombre,8,0.29,Español,Secundaria,18,Informal,5892.57,5590.94,Urbana,Propia,Adobe,1,0,1,0,1,Sierra,0
32,Mujer,6,0.34,Aymara,Superior,5,Informal,8247.75,8948.73,Rural,Propia,Ladrillo/Cemento,0,0,1,0,1,Sierra,0
29,Hombre,9,1.65,Español,Superior,10,Informal,1460.49,1566.61,Urbana,Propia,Ladrillo/Cemento,1,0,1,0,1,Costa,0
55,Mujer,9,1.69,Español,Ninguno,17,Formal,15107.82,13274.01,Urbana,Propia,Madera/Esteras,1,0,1,1,0,Costa,0
25,Hombre,2,2.09,Español,Superior,18,Formal,9192.03,9748.8,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,1,Sierra,0
31,Mujer,4,1.8,Español,Secundaria,3,Informal,3127.44,2710.66,Urbana,Propia,Adobe,1,1,1,0,0,Sierra,0
31,Hombre,4,2.33,Quechua,Primaria,13,Formal,3348.21,2574.42,Urbana,Alquilada,Adobe,1,0,1,0,0,Costa,0
42,Mujer,1,2.25,Español,Superior,11,Informal,9328.74,7899.18,Urbana,Cedida,Ladrillo/Cemento,1,0,1,0,1,Costa,0
63,Hombre,3,1.26,Español,Secundaria,9,Formal,10501.83,7459.97,Rural,Propia,Adobe,1,1,1,0,0,Sierra,0
19,Mujer,7,0.08,Español,Secundaria,18,Informal,31173.72,26486.98,Rural,Propia,Ladrillo/Cemento,1,0,1,0,1,Costa,0
36,Hombre,1,0.52,Español,Secundaria,1,Informal,15604.29,11316.7,Urbana,Alquilada,Adobe,1,1,1,1,1,Costa,0
62,Hombre,7,0.89,Español,Primaria,14,Informal,9158.460000000001,7594.22,Urbana,Propia,Adobe,1,1,0,1,1,Sierra,1
21,Hombre,3,0.21,Español,Superior,1,Informal,6670.89,7079.43,Urbana,Cedida,Madera/Esteras,1,0,1,1,1,Costa,0
60,Hombre,7,1.65,Español,Superior,5,Desempleado,9757.02,8938.16,Urbana,Cedida,Ladrillo/Cemento,1,1,1,1,1,Sierra,0
42,Hombre,8,1.32,Español,Primaria,10,Desempleado,22277.31,15926.99,Urbana,Propia,Ladrillo/Cemento,1,0,1,0,0,Costa,1
77,Hombre,6,1.91,Español,Primaria,17,Informal,11421.630000000001,9959.08,Rural,Propia,Ladrillo/Cemento,0,1,1,0,1,Costa,0
19,Hombre,2,0.04,Español,Superior,4,Desempleado,4618.71,4161.2,Urbana,Propia,Ladrillo/Cemento,0,1,1,1,1,Costa,0
30,Hombre,2,1.61,Español,Ninguno,15,Informal,2872.5,2917.69,Urbana,Propia,Adobe,1,0,1,0,1,Sierra,1
72,Hombre,8,2.68,Otra,Secundaria,5,Desempleado,10656.57,11532.03,Urbana,Alquilada,Ladrillo/Cemento,1,1,1,0,1,Sierra,0
48,Hombre,2,0.59,Español,Primaria,16,Informal,34812.06,40771.99,Urbana,Propia,Ladrillo/Cemento,0,1,1,1,0,Selva,0
31,Hombre,4,2.64,Español,Secundaria,11,Informal,2412.7799999999997,2792.39,Urbana,Cedida,Ladrillo/Cemento,1,1,0,0,1,Sierra,0
58,Hombre,9,0.38,Quechua,Ninguno,13,Informal,4895.43,4254.16,Urbana,Alquilada,Ladrillo/Cemento,1,1,1,0,1,Costa,1
77,Hombre,1,0.92,Español,Secundaria,12,Formal,9565.44,9710.3,Urbana,Alquilada,Ladrillo/Cemento,1,1,1,0,1,Sierra,0
28,Mujer,8,0.39,Español,Superior,14,Formal,2325.66,2376.5,Urbana,Alquilada,Ladrillo/Cemento,1,0,1,1,1,Costa,0
60,Mujer,3,2.1,Español,Primaria,13,Informal,2666.88,2133.96,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,1,Sierra,0
74,Mujer,7,2.99,Español,Secundaria,14,Informal,5727.66,5644.05,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,0,Costa,0
71,Hombre,9,0.11,Español,Secundaria,2,Informal,7034.34,6028.25,Urbana,Alquilada,Ladrillo/Cemento,1,1,0,1,0,Sierra,0
26,Hombre,9,1.7,Español,Primaria,2,Informal,1889.4900000000002,1325.56,Urbana,Propia,Adobe,0,1,1,1,0,Sierra,1
50,Mujer,8,2.87,Español,Secundaria,9,Formal,6036.93,5857.71,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,1,Sierra,0
72,Hombre,2,2.59,Español,Superior,11,Formal,26905.739999999998,25074.99,Urbana,Alquilada,Ladrillo/Cemento,1,1,1,0,1,Costa,0
62,Hombre,7,2.47,Español,Primaria,15,Informal,3663.99,3311.35,Urbana,Propia,Madera/Esteras,1,1,0,0,0,Selva,1
30,Hombre,8,1.88,Quechua,Superior,9,Informal,5746.89,4582.79,Urbana,Propia,Ladrillo/Cemento,1,0,1,0,1,Costa,0
25,Hombre,9,2.71,Español,Secundaria,1,Formal,2147.2200000000003,1646.17,Urbana,Propia,Ladrillo/Cemento,1,1,1,1,0,Sierra,0
29,Hombre,1,0.61,Español,Primaria,9,Informal,5069.1,4487.12,Rural,Propia,Ladrillo/Cemento,1,0,0,1,1,Costa,0
44,Mujer,7,1.6,Español,Primaria,10,Informal,8444.64,8916.57,Urbana,Alquilada,Ladrillo/Cemento,1,1,1,1,1,Selva,1
37,Hombre,4,0.75,Español,Ninguno,0,Informal,4016.1000000000004,4409.0,Urbana,Propia,Adobe,0,1,1,0,1,Costa,0
25,Hombre,4,0.22,Español,Secundaria,16,Formal,3024.12,2647.34,Rural,Alquilada,Ladrillo/Cemento,0,1,1,1,0,Costa,0
36,Hombre,4,0.03,Español,Ninguno,11,Formal,5234.76,5749.62,Urbana,Propia,Adobe,1,1,1,0,0,Sierra,1
69,Mujer,6,2.37,Español,Secundaria,2,Informal,12288.630000000001,11641.93,Urbana,Propia,Madera/Esteras,0,0,1,0,1,Selva,1
28,Hombre,9,0.46,Español,Secundaria,9,Informal,4121.97,3126.31,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,0,Costa,0
18,Mujer,5,0.86,Español,Primaria,0,Informal,6861.09,6023.4,Urbana,Propia,Madera/Esteras,0,1,1,0,0,Costa,1
23,Hombre,6,0.6,Español,Superior,11,Informal,2356.68,2561.09,Urbana,Propia,Adobe,1,1,1,1,1,Costa,0
57,Hombre,1,2.0,Español,Secundaria,20,Informal,5687.25,4658.56,Urbana,Propia,Ladrillo/Cemento,1,0,1,0,1,Costa,0
75,Hombre,1,1.06,Español,Superior,14,Informal,19996.949999999997,19236.8,Urbana,Alquilada,Adobe,1,1,1,0,1,Costa,0
20,Hombre,5,1.86,Español,Secundaria,21,Formal,5275.4400000000005,6277.87,Urbana,Propia,Adobe,1,1,1,0,1,Sierra,0
18,Mujer,5,0.24,Español,Secundaria,9,Informal,4082.25,2858.81,Urbana,Alquilada,Ladrillo/Cemento,1,0,1,1,1,Sierra,0
62,Hombre,4,1.14,Español,Secundaria,20,Informal,26038.83,22624.25,Urbana,Alquilada,Ladrillo/Cemento,0,1,1,0,0,Costa,0
30,Hombre,2,2.67,Español,Superior,16,Formal,11964.69,14298.14,Rural,Cedida,Adobe,1,1,1,1,0,Costa,0
43,Mujer,3,0.02,Español,Primaria,8,Formal,11461.47,9181.99,Rural,Propia,Ladrillo/Cemento,0,0,1,0,0,Sierra,0
57,Mujer,8,3.0,Español,Primaria,9,Informal,5282.28,4344.8,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,1,Costa,0
23,Mujer,8,1.6,Español,Secundaria,19,Informal,2259.48,2134.91,Urbana,Alquilada,Adobe,0,1,1,1,1,Costa,0
28,Hombre,9,1.92,Español,Secundaria,12,Informal,1622.88,1655.83,Rural,Propia,Adobe,1,0,1,1,1,Costa,1
58,Hombre,3,1.34,Español,Ninguno,17,Informal,3749.2200000000003,3853.62,Urbana,Alquilada,Ladrillo/Cemento,1,0,1,0,1,Costa,0
76,Mujer,6,2.56,Español,Secundaria,1,Informal,5726.3099999999995,4277.43,Rural,Propia,Ladrillo/Cemento,1,1,1,0,1,Costa,0
43,Hombre,7,1.11,Español,Primaria,3,Formal,3381.51,3746.62,Rural,Propia,Ladrillo/Cemento,1,1,1,1,1,Costa,0
41,Hombre,4,0.38,Español,Superior,9,Informal,3756.33,3721.08,Urbana,Propia,Adobe,1,1,1,1,1,Selva,0
68,Hombre,6,0.83,Español,Primaria,8,Desempleado,12982.349999999999,10269.22,Urbana,Cedida,Ladrillo/Cemento,0,0,1,0,0,Sierra,1
55,Mujer,7,2.62,Quechua,Secundaria,1,Informal,1883.19,1763.07,Rural,Propia,Adobe,1,1,1,1,1,Sierra,1
66,Hombre,1,2.05,Español,Secundaria,16,Informal,6166.14,6186.66,Rural,Propia,Adobe,1,1,1,1,0,Costa,0
77,Mujer,4,1.44,Español,Primaria,7,Desempleado,2756.7599999999998,2633.87,Urbana,Propia,Adobe,1,0,1,0,1,Costa,0
26,Mujer,5,1.84,Español,Secundaria,4,Informal,3108.54,3030.15,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,0,Costa,0
35,Hombre,8,1.06,Quechua,Secundaria,5,Informal,3321.84,3735.9,Urbana,Propia,Ladrillo/Cemento,1,0,1,0,1,Sierra,1
44,Hombre,5,0.84,Español,Superior,3,Informal,20249.34,15333.53,Rural,Alquilada,Ladrillo/Cemento,1,1,1,0,0,Costa,1
26,Hombre,5,0.44,Español,Secundaria,13,Formal,1221.27,995.77,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,0,Costa,0
49,Hombre,6,2.81,Español,Primaria,17,Informal,4273.200000000001,3234.12,Rural,Alquilada,Ladrillo/Cemento,1,1,1,0,0,Costa,1
70,Hombre,6,1.29,Español,Secundaria,2,Informal,18863.64,20021.07,Urbana,Propia,Adobe,1,0,1,0,1,Costa,0
45,Hombre,3,0.74,Español,Ninguno,5,Informal,9566.16,7579.92,Urbana,Propia,Ladrillo/Cemento,1,1,1,1,1,Costa,1
53,Hombre,8,2.96,Español,Secundaria,18,Informal,5031.0599999999995,5303.49,Rural,Alquilada,Ladrillo/Cemento,1,0,1,0,1,Sierra,1
35,Hombre,3,0.83,Español,Secundaria,12,Informal,5559.09,4722.71,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,1,Costa,0
49,Hombre,7,0.82,Español,Secundaria,5,Formal,2549.52,1812.81,Urbana,Propia,Ladrillo/Cemento,1,0,1,0,1,Costa,0
27,Hombre,1,2.6,Español,Secundaria,20,Formal,14964.869999999999,15465.76,Urbana,Propia,Ladrillo/Cemento,1,1,1,1,1,Sierra,0
71,Hombre,6,1.19,Español,Secundaria,20,Formal,3311.58,3693.65,Urbana,Alquilada,Ladrillo/Cemento,1,0,1,0,0,Costa,0
55,Hombre,1,0.94,Español,Secundaria,12,Informal,7487.76,6819.74,Urbana,Alquilada,Ladrillo/Cemento,1,1,1,0,0,Selva,0
74,Hombre,5,2.85,Español,Secundaria,8,Informal,10309.86,10998.01,Urbana,Alquilada,Madera/Esteras,1,1,1,0,1,Costa,0
24,Mujer,6,1.23,Español,Secundaria,0,Informal,3929.5199999999995,3200.71,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,1,Sierra,0
67,Mujer,8,2.9,Español,Primaria,14,Desempleado,25628.010000000002,21402.45,Urbana,Alquilada,Adobe,1,1,1,1,0,Selva,0
44,Mujer,8,0.85,Español,Primaria,19,Informal,6823.23,7383.87,Urbana,Propia,Ladrillo/Cemento,0,1,1,0,1,Costa,0
55,Hombre,8,2.32,Español,Secundaria,20,Informal,19635.84,19636.53,Urbana,Alquilada,Ladrillo/Cemento,1,0,1,1,0,Sierra,1
26,Hombre,6,0.89,Español,Ninguno,6,Formal,2134.89,1595.79,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,1,Costa,1
24,Mujer,2,0.5,Español,Primaria,1,Formal,5364.78,5843.17,Rural,Propia,Ladrillo/Cemento,0,1,1,0,1,Costa,1
63,Hombre,3,1.84,Español,Superior,11,Formal,7504.11,5594.57,Urbana,Propia,Ladrillo/Cemento,1,1,1,1,0,Sierra,0
51,Mujer,6,1.64,Quechua,Ninguno,12,Informal,2564.43,2107.96,Urbana,Alquilada,Ladrillo/Cemento,0,0,1,0,0,Sierra,0
37,Hombre,1,2.85,Otra,Superior,4,Informal,5653.92,6094.83,Urbana,Propia,Ladrillo/Cemento,1,1,1,1,0,Sierra,0
26,Hombre,5,0.57,Español,Primaria,9,Formal,12430.800000000001,10754.44,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,1,Sierra,0
36,Hombre,1,2.48,Español,Secundaria,10,Informal,5740.0199999999995,4974.24,Urbana,Propia,Adobe,1,0,1,0,1,Costa,0
70,Hombre,6,0.3,Español,Secundaria,20,Informal,2907.09,3035.03,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,1,Costa,0
67,Hombre,3,1.07,Español,Primaria,11,Informal,15237.869999999999,16420.51,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,1,Costa,0
26,Hombre,4,2.74,Español,Superior,9,Informal,3974.37,2920.55,Rural,Propia,Ladrillo/Cemento,1,1,1,1,1,Costa,0
56,Hombre,6,0.83,Español,Primaria,5,Formal,20077.050000000003,21152.7,Rural,Alquilada,Adobe,1,0,1,1,1,Sierra,1
74,Mujer,7,2.25,Español,Primaria,1,Informal,4731.75,4178.88,Urbana,Cedida,Ladrillo/Cemento,1,1,0,0,1,Sierra,0
35,Mujer,3,1.96,Español,Secundaria,5,Informal,5336.79,6158.98,Urbana,Propia,Madera/Esteras,0,1,1,1,1,Costa,0
65,Hombre,2,0.49,Español,Secundaria,20,Informal,13681.77,11879.85,Urbana,Alquilada,Madera/Esteras,1,1,1,0,1,Costa,0
69,Mujer,2,0.29,Español,Superior,17,Informal,7767.6900000000005,8812.11,Urbana,Propia,Adobe,0,0,1,0,1,Sierra,1
49,Mujer,9,0.42,Español,Primaria,3,Informal,19004.64,19395.38,Urbana,Propia,Ladrillo/Cemento,1,1,1,1,1,Selva,0
62,Hombre,5,0.27,Español,Secundaria,10,Formal,1300.65,1150.67,Rural,Propia,Adobe,1,1,1,1,1,Sierra,1
48,Hombre,2,1.88,Español,Primaria,5,Desempleado,11580.599999999999,12234.77,Urbana,Propia,Adobe,1,1,1,0,0,Sierra,1
67,Hombre,9,1.87,Español,Superior,2,Formal,22014.510000000002,21316.69,Urbana,Alquilada,Adobe,1,1,1,1,1,Costa,0
51,Hombre,1,2.47,Español,Superior,11,Informal,3446.43,2501.13,Urbana,Alquilada,Madera/Esteras,1,1,1,0,1,Sierra,1
55,Mujer,5,1.74,Español,Ninguno,4,Informal,7910.64,8307.56,Rural,Propia,Ladrillo/Cemento,1,1,1,0,1,Sierra,1
64,Hombre,4,1.75,Español,Secundaria,14,Informal,12547.650000000001,11956.62,Rural,Alquilada,Adobe,1,1,1,0,1,Sierra,1
51,Mujer,8,2.6,Español,Primaria,6,Informal,5623.83,6115.84,Urbana,Propia,Madera/Esteras,1,0,0,0,0,Sierra,1
77,Hombre,2,1.09,Español,Secundaria,21,Informal,6838.08,7009.38,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,1,Costa,0
72,Hombre,5,2.58,Español,Primaria,13,Formal,11402.67,8476.89,Urbana,Alquilada,Adobe,1,1,0,1,1,Costa,0
34,Hombre,9,2.35,Español,Secundaria,10,Formal,3705.33,4039.39,Urbana,Propia,Ladrillo/Cemento,1,1,1,1,1,Costa,0
63,Hombre,2,0.83,Español,Primaria,5,Desempleado,1296.6,922.66,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,1,Costa,0
51,Mujer,1,1.56,Español,Primaria,10,Informal,12301.11,13916.99,Rural,Alquilada,Ladrillo/Cemento,1,1,1,0,0,Sierra,1
33,Hombre,2,0.19,Español,Secundaria,1,Informal,12676.199999999999,10655.54,Urbana,Propia,Adobe,1,1,1,1,1,Costa,0
40,Hombre,5,0.78,Español,Primaria,18,Informal,6618.960000000001,5921.77,Rural,Alquilada,Ladrillo/Cemento,0,1,1,1,1,Selva,0
19,Hombre,6,1.61,Español,Secundaria,8,Formal,1421.8799999999999,1459.93,Urbana,Alquilada,Ladrillo/Cemento,1,0,1,1,1,Selva,0
50,Hombre,3,0.77,Español,Superior,5,Informal,7918.5,6621.69,Urbana,Propia,Ladrillo/Cemento,0,1,1,1,1,Costa,0
50,Mujer,3,0.49,Quechua,Secundaria,5,Formal,540.63,469.74,Urbana,Propia,Adobe,1,1,1,0,1,Costa,0
68,Hombre,3,0.65,Español,Secundaria,2,Informal,21159.6,22508.98,Rural,Propia,Adobe,1,1,1,0,1,Sierra,0
67,Hombre,6,1.93,Español,Primaria,21,Informal,17730.09,17729.4,Rural,Propia,Ladrillo/Cemento,1,1,1,0,0,Costa,0
59,Hombre,6,0.93,Español,Primaria,1,Desempleado,2627.55,2645.33,Urbana,Propia,Adobe,0,1,1,0,1,Selva,1
64,Hombre,4,1.57,Español,Primaria,9,Informal,1953.4499999999998,1790.34,Urbana,Propia,Ladrillo/Cemento,1,0,1,1,1,Selva,1
49,Hombre,8,2.15,Español,Secundaria,14,Informal,7102.200000000001,7627.62,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,1,Costa,0
57,Hombre,8,0.72,Español,Primaria,0,Informal,6459.150000000001,4609.37,Urbana,Propia,Ladrillo/Cemento,1,0,1,0,0,Costa,1
76,Hombre,8,1.33,Quechua,Secundaria,9,Formal,5795.7300000000005,4358.98,Urbana,Alquilada,Adobe,1,1,1,0,1,Sierra,0
26,Hombre,5,1.13,Español,Primaria,2,Formal,6112.17,5172.44,Urbana,Alquilada,Ladrillo/Cemento,1,0,1,0,0,Costa,1
35,Mujer,2,0.04,Español,Superior,0,Informal,3005.7599999999998,2932.82,Urbana,Propia,Ladrillo/Cemento,1,0,1,1,0,Costa,1
70,Mujer,5,0.17,Español,Primaria,15,Informal,1139.4,946.62,Urbana,Propia,Adobe,1,0,1,0,1,Sierra,1
79,Hombre,3,2.04,Español,Ninguno,17,Informal,3245.16,2756.05,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,0,Costa,1
24,Hombre,1,1.78,Español,Superior,9,Formal,3372.4500000000003,2983.06,Urbana,Cedida,Ladrillo/Cemento,0,1,1,0,1,Costa,0
19,Hombre,9,0.44,Español,Secundaria,18,Informal,6500.37,7378.48,Rural,Propia,Ladrillo/Cemento,1,1,1,0,1,Costa,0
43,Hombre,2,1.59,Quechua,Secundaria,0,Informal,5184.21,3822.78,Urbana,Alquilada,Ladrillo/Cemento,0,1,1,0,0,Selva,0
35,Hombre,1,2.46,Español,Primaria,3,Desempleado,2705.91,2303.49,Urbana,Alquilada,Ladrillo/Cemento,1,1,1,0,1,Sierra,0
75,Hombre,7,1.11,Español,Secundaria,9,Informal,8750.880000000001,9526.84,Urbana,Propia,Adobe,1,1,1,1,0,Costa,0
18,Hombre,1,1.71,Aymara,Primaria,10,Informal,10733.67,8154.9,Urbana,Propia,Ladrillo/Cemento,1,1,1,1,1,Costa,0
67,Hombre,5,1.92,Español,Secundaria,8,Informal,6455.61,7628.95,Urbana,Alquilada,Ladrillo/Cemento,1,1,1,0,1,Costa,0
57,Hombre,7,2.89,Español,Ninguno,10,Informal,2980.41,3081.01,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,0,Costa,1
32,Hombre,2,2.55,Español,Superior,3,Formal,5550.66,5266.15,Rural,Cedida,Adobe,1,0,1,1,0,Sierra,0
21,Mujer,4,2.19,Español,Secundaria,3,Formal,7041.780000000001,5771.79,Urbana,Propia,Adobe,1,0,0,0,1,Costa,0
49,Hombre,8,0.85,Español,Superior,9,Informal,43596.75,51303.06,Urbana,Alquilada,Ladrillo/Cemento,1,0,1,0,1,Costa,1
29,Hombre,6,1.15,Español,Superior,0,Informal,2924.9700000000003,3243.18,Urbana,Alquilada,Ladrillo/Cemento,1,1,1,1,0,Costa,0
71,Hombre,2,0.52,Español,Secundaria,13,Informal,1993.5,1783.28,Urbana,Cedida,Ladrillo/Cemento,1,1,1,0,0,Sierra,0
32,Hombre,4,0.32,Español,Secundaria,19,Informal,7612.74,6524.33,Urbana,Alquilada,Adobe,1,1,0,0,0,Costa,0
24,Hombre,5,2.61,Español,Primaria,14,Desempleado,10227.0,10211.54,Urbana,Propia,Adobe,0,1,1,0,1,Sierra,1
37,Hombre,1,0.35,Español,Secundaria,0,Informal,5482.32,5685.32,Rural,Alquilada,Ladrillo/Cemento,1,1,1,0,0,Sierra,0
29,Hombre,9,2.81,Español,Secundaria,0,Desempleado,4632.84,4798.96,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,0,Sierra,0
43,Hombre,5,2.63,Español,Secundaria,21,Informal,14286.150000000001,11664.71,Urbana,Propia,Ladrillo/Cemento,1,0,1,0,1,Selva,0
54,Hombre,9,0.21,Quechua,Superior,20,Informal,5857.4400000000005,5378.56,Urbana,Propia,Adobe,1,1,1,0,1,Costa,0
48,Hombre,5,2.41,Español,Secundaria,8,Informal,4573.47,4714.6,Rural,Propia,Ladrillo/Cemento,1,1,1,0,1,Sierra,0
74,Hombre,3,0.82,Español,Superior,9,Informal,8147.25,8249.55,Urbana,Cedida,Adobe,0,1,1,0,0,Selva,1
27,Hombre,4,0.99,Español,Superior,14,Formal,7367.969999999999,6297.06,Urbana,Propia,Ladrillo/Cemento,0,1,1,1,0,Costa,0
47,Hombre,5,0.91,Español,Primaria,9,Desempleado,4904.700000000001,3627.4,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,1,Costa,0
24,Hombre,3,0.94,Español,Secundaria,5,Informal,5430.63,5412.23,Rural,Alquilada,Ladrillo/Cemento,1,1,1,0,1,Costa,0
28,Hombre,7,0.09,Español,Ninguno,8,Formal,3270.54,2484.34,Urbana,Propia,Adobe,1,0,1,0,1,Selva,1
52,Hombre,2,2.36,Español,Secundaria,13,Informal,5307.6900000000005,5740.83,Urbana,Alquilada,Ladrillo/Cemento,0,0,1,0,0,Selva,0
50,Hombre,2,0.44,Español,Secundaria,15,Formal,6242.37,7034.06,Rural,Cedida,Ladrillo/Cemento,1,1,0,0,0,Costa,0
47,Mujer,8,0.63,Quechua,Secundaria,14,Informal,18952.739999999998,15846.98,Rural,Propia,Ladrillo/Cemento,0,1,0,0,1,Costa,1
68,Mujer,7,2.33,Quechua,Secundaria,6,Informal,15971.579999999998,13705.51,Rural,Propia,Ladrillo/Cemento,0,1,1,0,0,Costa,0
70,Hombre,1,2.34,Español,Primaria,0,Formal,1785.4499999999998,1701.95,Rural,Cedida,Ladrillo/Cemento,0,0,1,0,1,Selva,1
73,Mujer,7,0.96,Español,Secundaria,13,Formal,12135.24,12044.44,Rural,Propia,Ladrillo/Cemento,1,1,1,0,1,Selva,0
40,Mujer,1,0.87,Español,Secundaria,11,Desempleado,7371.900000000001,5239.43,Urbana,Propia,Ladrillo/Cemento,0,1,1,1,1,Sierra,1
