EdadJefeHogar,SexoJefeHogar,MiembrosHogar,RatioDependencia,LenguaMaterna,NivelEducativoJefeHogar,AniosEstudioJefeHogar,TipoEmpleo,IngresoMensualHogar,GastoMensualHogar,AreaResidencia,TenenciaVivienda,MaterialParedes,AccesoAguaPotable,AccesoSaneamiento,AccesoElectricidad,Hacinamiento,PoseeActivos,Region,PobrezaMonetaria
72,Hombre,9,2.99,Español,Secundaria,4,Informal,3028.4700000000003,3535.28,Urbana,Alquilada,Ladrillo/Cemento,1,1,1,0,0,Selva,0
37,Hombre,2,0.07,Español,Ninguno,14,Informal,3176.91,3483.26,Urbana,Alquilada,Ladrillo/Cemento,1,1,1,0,0,Costa,0
70,Hombre,7,0.66,Español,Ninguno,4,Informal,1389.69,1326.39,Rural,Propia,Ladrillo/Cemento,1,1,1,1,0,Costa,1
57,Hombre,1,2.49,Español,Secundaria,20,Desempleado,3374.16,3158.5,Urbana,Propia,Ladrillo/Cemento,1,0,1,1,1,Sierra,1
52,Hombre,8,0.22,Quechua,Primaria,7,Informal,7092.39,6566.88,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,0,Costa,0
64,Mujer,2,2.21,Español,Ninguno,13,Formal,6290.219999999999,7092.18,Urbana,Propia,Madera/Esteras,1,1,1,0,1,Costa,0
71,Hombre,9,2.92,Español,Secundaria,13,Informal,6613.200000000001,7368.78,Urbana,Alquilada,Ladrillo/Cemento,1,1,1,0,1,Costa,0
68,Hombre,7,2.56,Español,Secundaria,20,Informal,6143.1900000000005,6004.4,Rural,Propia,Adobe,0,1,1,0,1,Selva,1
42,Hombre,3,0.18,Español,Secundaria,16,Informal,5268.8099999999995,5746.41,Rural,Alquilada,Madera/Esteras,1,0,1,1,1,Selva,0
26,Mujer,6,0.2,Español,Secundaria,18,Informal,7114.59,7344.5,Urbana,Alquilada,Ladrillo/Cemento,1,0,1,1,0,Selva,0
32,Mujer,4,0.38,Español,Ninguno,10,Informal,9363.869999999999,6581.05,Urbana,Alquilada,Adobe,1,1,1,1,1,Sierra,1
47,Hombre,1,1.99,Español,Secundaria,19,Informal,4518.6,5137.81,Urbana,Alquilada,Ladrillo/Cemento,1,1,1,1,1,Costa,0
22,Mujer,9,1.43,Español,Secundaria,10,Desempleado,8456.34,10036.01,Urbana,Propia,Adobe,1,0,1,0,1,Costa,0
54,Hombre,1,1.83,Español,Superior,8,Informal,4279.08,4425.06,Urbana,Propia,Ladrillo/Cemento,0,1,1,0,1,Costa,0
79,Mujer,7,1.08,Español,Primaria,8,Informal,2720.64,2329.11,Urbana,Alquilada,Adobe,0,1,1,0,1,Sierra,0
75,Hombre,9,1.14,Español,Secundaria,15,Formal,2052.33,2220.72,Rural,Propia,Ladrillo/Cemento,1,1,1,1,1,Costa,0
59,Hombre,4,1.38,Español,Superior,11,Informal,4826.82,4136.7,Urbana,Propia,Ladrillo/Cemento,1,1,0,0,1,Costa,0
24,Mujer,1,2.08,Español,Superior,12,Informal,1210.8899999999999,1319.97,Urbana,Alquilada,Madera/Esteras,1,1,1,1,0,Sierra,0
35,Hombre,7,2.8,Español,Secundaria,18,Informal,4721.61,5526.01,Rural,Propia,Ladrillo/Cemento,1,1,1,0,1,Selva,0
20,Hombre,2,1.26,Español,Superior,3,Informal,9907.92,10249.59,Rural,Alquilada,Ladrillo/Cemento,1,1,1,0,0,Sierra,1
70,Mujer,2,1.05,Español,Secundaria,2,Informal,2586.57,2951.59,Urbana,Propia,Adobe,1,1,0,1,1,Sierra,0
57,Mujer,1,0.94,Español,Secundaria,5,Informal,1014.06,940.11,Urbana,Propia,Madera/Esteras,1,1,1,1,0,Sierra,1
79,Hombre,7,0.79,Español,Secundaria,17,Informal,7608.960000000001,8995.18,Rural,Propia,Ladrillo/Cemento,0,1,1,0,1,Sierra,0
32,Hombre,6,1.19,Español,Primaria,10,Formal,5688.450000000001,5511.94,Rural,Propia,Adobe,1,1,1,0,1,Costa,0
61,Mujer,7,2.72,Español,Secundaria,13,Informal,10669.68,12003.0,Urbana,Propia,Adobe,1,1,1,0,1,Costa,0
33,Hombre,6,2.86,Español,Primaria,6,Informal,4126.0199999999995,3237.67,Urbana,Cedida,Adobe,1,1,1,0,0,Sierra,1
49,Hombre,6,2.8,Español,Primaria,12,Informal,11043.27,10313.99,Urbana,Alquilada,Ladrillo/Cemento,1,1,1,0,0,Selva,0
74,Mujer,7,1.55,Español,Superior,20,Informal,8800.289999999999,8772.16,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,0,Costa,0
25,Hombre,2,2.74,Español,Superior,20,Informal,5273.7300000000005,4621.53,Rural,Propia,Madera/Esteras,1,1,1,1,1,Costa,0
63,Hombre,4,2.44,Español,Primaria,12,Informal,1992.84,1737.62,Urbana,Propia,Ladrillo/Cemento,1,1,1,1,0,Costa,1
73,Hombre,8,2.71,Español,Primaria,20,Informal,11198.76,13377.55,Urbana,Alquilada,Ladrillo/Cemento,1,1,1,0,1,Costa,0
68,Hombre,9,1.87,Español,Primaria,16,Informal,10357.59,9287.2,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,0,Sierra,0
79,Hombre,9,1.3,Español,Superior,7,Formal,30008.370000000003,26742.1,Rural,Propia,Ladrillo/Cemento,1,1,1,0,1,Costa,0
32,Hombre,1,2.41,Español,Secundaria,21,Formal,19530.12,15380.58,Urbana,Propia,Adobe,1,1,1,0,1,Costa,0
38,Hombre,8,0.2,Español,Secundaria,15,Informal,7406.460000000001,7140.43,Rural,Propia,Madera/Esteras,0,1,0,0,0,Sierra,0
53,Hombre,9,2.45,Español,Secundaria,4,Formal,3322.6499999999996,3328.53,Urbana,Alquilada,Ladrillo/Cemento,0,1,1,0,1,Selva,0
40,Mujer,7,2.35,Español,Superior,9,Informal,2312.1000000000004,2022.1,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,0,Costa,0
31,Mujer,9,2.35,Español,Superior,20,Formal,24644.760000000002,19152.45,Rural,Propia,Madera/Esteras,1,1,0,1,0,Selva,0
43,Hombre,7,0.97,Español,Secundaria,12,Formal,13827.99,15151.39,Urbana,Propia,Ladrillo/Cemento,1,0,0,1,1,Costa,0
25,Mujer,6,1.61,Otra,Primaria,15,Informal,21735.87,18137.7,Urbana,Alquilada,Adobe,0,0,1,1,1,Selva,1
58,Hombre,1,0.38,Español,Secundaria,0,Informal,6851.25,7260.02,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,0,Costa,0
32,Hombre,9,0.68,Español,Primaria,7,Informal,2366.8500000000004,2454.3,Urbana,Propia,Ladrillo/Cemento,1,1,1,1,0,Costa,1
18,Hombre,8,2.43,Español,Primaria,9,Informal,9341.07,6636.09,Urbana,Propia,Ladrillo/Cemento,1,1,1,1,1,Sierra,1
62,Hombre,9,2.63,Español,Ninguno,20,Informal,3882.33,3836.56,Rural,Propia,Adobe,1,1,0,1,0,Sierra,0
72,Mujer,4,2.32,Español,Primaria,20,Informal,4735.08,3668.89,Urbana,Propia,Adobe,1,1,1,1,1,Costa,0
30,Hombre,1,1.43,Quechua,Secundaria,9,Informal,13912.650000000001,11458.28,Urbana,Cedida,Adobe,1,1,1,0,1,Selva,0
47,Hombre,2,2.65,Español,Ninguno,5,Desempleado,6547.11,4662.2,Rural,Propia,Madera/Esteras,1,0,1,0,1,Sierra,1
60,Mujer,7,2.35,Español,Superior,7,Formal,20820.57,17463.13,Rural,Alquilada,Adobe,1,0,1,0,1,Sierra,0
46,Mujer,3,1.37,Español,Secundaria,3,Informal,1894.77,1963.0,Urbana,Propia,Adobe,0,1,1,1,1,Selva,1
26,Hombre,7,0.33,Español,Secundaria,9,Informal,14413.71,16819.42,Urbana,Propia,Ladrillo/Cemento,0,1,1,0,1,Costa,0
40,Mujer,8,0.32,Español,Superior,4,Formal,2532.12,2668.43,Rural,Propia,Adobe,1,0,1,0,1,Selva,0
18,Hombre,1,2.92,Quechua,Secundaria,9,Formal,3706.68,2844.78,Rural,Propia,Ladrillo/Cemento,1,1,1,1,1,Costa,1
70,Hombre,2,1.51,Español,Primaria,20,Formal,1693.6499999999999,1406.19,Urbana,Propia,Madera/Esteras,1,1,0,0,0,Selva,1
41,Hombre,9,0.33,Español,Superior,3,Desempleado,10697.22,12053.28,Rural,Alquilada,Ladrillo/Cemento,0,0,1,0,1,Sierra,0
68,Hombre,5,0.61,Español,Ninguno,6,Desempleado,17321.31,18531.9,Urbana,Propia,Adobe,0,0,1,0,1,Costa,0
50,Hombre,3,0.11,Español,Secundaria,1,Informal,7236.27,7527.83,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,0,Costa,0
70,Hombre,9,2.63,Español,Primaria,14,Formal,3709.74,4236.05,Urbana,Propia,Adobe,0,0,1,0,1,Selva,0
27,Hombre,1,1.4,Español,Secundaria,9,Informal,2039.88,1720.38,Urbana,Cedida,Ladrillo/Cemento,1,1,1,0,1,Costa,0
21,Hombre,3,1.11,Quechua,Primaria,19,Formal,8582.34,9843.12,Urbana,Propia,Adobe,0,1,1,0,1,Costa,0
18,Hombre,3,2.04,Español,Secundaria,15,Formal,22291.050000000003,19418.77,Urbana,Alquilada,Adobe,1,1,0,0,1,Selva,0
49,Hombre,3,2.02,Español,Superior,2,Formal,2166.27,2126.81,Rural,Propia,Ladrillo/Cemento,0,1,1,1,1,Selva,0
37,Hombre,2,0.14,Quechua,Superior,17,Informal,4358.46,4503.3,Urbana,Propia,Adobe,0,1,1,1,1,Selva,0
52,Hombre,2,0.87,Quechua,Superior,2,Desempleado,3060.33,2252.14,Urbana,Alquilada,Ladrillo/Cemento,1,1,1,1,1,Selva,0
32,Hombre,2,1.96,Español,Secundaria,18,Informal,2536.98,2016.83,Urbana,Alquilada,Madera/Esteras,0,1,1,0,0,Sierra,0
68,Hombre,6,0.26,Español,Secundaria,16,Informal,2916.18,2723.08,Urbana,Cedida,Ladrillo/Cemento,1,1,1,0,1,Costa,0
25,Mujer,1,1.47,Español,Secundaria,1,Informal,7700.9400000000005,5740.91,Urbana,Propia,Adobe,0,0,1,0,0,Costa,1
74,Hombre,8,2.33,Quechua,Ninguno,12,Informal,6842.25,5133.23,Urbana,Propia,Ladrillo/Cemento,1,1,1,1,1,Costa,0
70,Mujer,2,1.22,Español,Secundaria,15,Informal,3541.56,3693.57,Rural,Cedida,Ladrillo/Cemento,1,1,1,0,0,Sierra,0
68,Hombre,9,2.1,Español,Secundaria,19,Formal,1872.78,2037.85,Urbana,Propia,Adobe,1,1,1,0,0,Sierra,1
57,Mujer,6,2.43,Español,Secundaria,21,Informal,11677.41,10910.38,Urbana,Alquilada,Ladrillo/Cemento,1,0,0,0,1,Costa,0
60,Hombre,7,0.17,Español,Primaria,14,Formal,9989.31,10838.85,Urbana,Alquilada,Adobe,1,0,0,1,1,Selva,1
51,Hombre,6,1.72,Español,Superior,18,Informal,4033.9500000000003,2844.92,Urbana,Cedida,Madera/Esteras,1,1,1,0,1,Sierra,0
23,Hombre,7,0.63,Español,Superior,10,Desempleado,5997.93,5553.53,Rural,Propia,Adobe,0,0,1,0,1,Sierra,0
52,Hombre,7,1.61,Español,Secundaria,14,Formal,9415.59,7130.07,Rural,Alquilada,Ladrillo/Cemento,1,1,1,1,0,Sierra,1
54,Hombre,2,0.35,Aymara,Secundaria,11,Formal,15554.64,14160.36,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,0,Selva,0
18,Hombre,6,1.91,Aymara,Superior,2,Informal,1350.03,1134.86,Rural,Propia,Ladrillo/Cemento,1,1,1,1,1,Costa,1
48,Hombre,4,0.09,Español,Superior,0,Informal,3939.63,3185.1,Urbana,Alquilada,Adobe,1,1,1,0,1,Sierra,0
40,Hombre,6,2.76,Español,Secundaria,13,Informal,6595.62,6106.65,Urbana,Alquilada,Ladrillo/Cemento,1,1,1,0,1,Costa,0
56,Hombre,4,0.94,Español,Secundaria,4,Desempleado,2287.02,1689.46,Urbana,Propia,Ladrillo/Cemento,1,1,1,1,1,Costa,1
57,Hombre,2,2.8,Español,Primaria,3,Formal,4553.07,4802.17,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,0,Selva,0
56,Hombre,5,0.82,Español,Secundaria,19,Formal,5313.66,5601.38,Rural,Alquilada,Adobe,1,1,1,0,1,Costa,0
59,Hombre,6,1.34,Español,Ninguno,20,Informal,2468.7599999999998,1832.11,Rural,Propia,Ladrillo/Cemento,1,0,1,1,0,Costa,1
72,Hombre,3,1.0,Español,Ninguno,0,Informal,5148.54,5055.59,Urbana,Propia,Ladrillo/Cemento,0,0,1,0,0,Costa,0
30,Mujer,3,1.67,Español,Superior,0,Formal,2730.21,2384.45,Urbana,Alquilada,Ladrillo/Cemento,1,1,0,0,1,Costa,0
44,Hombre,7,1.56,Español,Secundaria,17,Informal,6480.780000000001,7610.59,Urbana,Alquilada,Adobe,1,0,1,1,1,Costa,0
65,Hombre,2,0.81,Español,Superior,15,Formal,4282.89,4672.51,Urbana,Propia,Ladrillo/Cemento,1,0,1,0,1,Sierra,0
22,Hombre,8,1.42,Español,Secundaria,19,Desempleado,1375.6200000000001,1453.97,Rural,Propia,Adobe,1,1,1,1,0,Costa,1
40,Hombre,1,0.01,Español,Primaria,3,Informal,18230.489999999998,21424.31,Urbana,Propia,Ladrillo/Cemento,1,1,0,0,1,Sierra,0
26,Hombre,8,0.46,Español,Superior,7,Informal,1064.1,784.07,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,0,Sierra,0
55,Hombre,6,0.03,Quechua,Primaria,2,Informal,16087.86,14051.59,Urbana,Cedida,Ladrillo/Cemento,0,1,1,0,0,Costa,0
19,Hombre,5,2.86,Quechua,Superior,8,Informal,10312.41,9010.11,Urbana,Propia,Adobe,1,1,1,0,1,Costa,0
32,Hombre,9,1.56,Español,Primaria,14,Informal,10834.349999999999,12046.65,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,0,Costa,0
29,Mujer,8,1.74,Quechua,Primaria,8,Informal,5203.26,6229.54,Urbana,Propia,Madera/Esteras,1,1,1,0,1,Costa,0
27,Hombre,3,2.46,Español,Primaria,18,Formal,5056.14,4920.09,Rural,Alquilada,Madera/Esteras,1,1,1,0,1,Sierra,0
69,Hombre,8,2.66,Español,Primaria,20,Formal,2468.73,2810.57,Rural,Propia,Adobe,1,1,1,1,0,Costa,1
24,Hombre,1,1.51,Español,Secundaria,13,Formal,1651.53,1258.16,Urbana,Propia,Adobe,1,1,0,1,0,Sierra,1
65,Mujer,8,1.06,Español,Ninguno,15,Informal,2377.3500000000004,2731.0,Urbana,Alquilada,Madera/Esteras,1,1,1,1,1,Costa,0
61,Hombre,4,0.83,Español,Superior,2,Formal,8281.47,8144.71,Urbana,Propia,Ladrillo/Cemento,1,0,1,0,0,Sierra,0
67,Hombre,4,0.88,Español,Secundaria,15,Formal,5106.39,5482.82,Urbana,Cedida,Adobe,1,0,1,0,0,Sierra,0
65,Hombre,8,1.95,Español,Primaria,0,Formal,6459.84,5566.66,Urbana,Propia,Adobe,0,0,1,0,0,Costa,0
40,Hombre,4,0.38,Español,Secundaria,16,Informal,6085.41,5818.85,Urbana,Alquilada,Ladrillo/Cemento,1,1,1,0,1,Costa,0
55,Mujer,8,1.77,Español,Primaria,2,Informal,2577.7200000000003,2418.85,Urbana,Cedida,Ladrillo/Cemento,1,1,1,1,0,Sierra,0
59,Hombre,1,2.51,Español,Primaria,20,Informal,11368.23,12292.8,Urbana,Propia,Ladrillo/Cemento,1,0,1,0,0,Costa,0
33,Mujer,7,2.28,Español,Secundaria,9,Informal,16900.41,20007.99,Urbana,Alquilada,Ladrillo/Cemento,1,1,0,0,0,Costa,0
70,Hombre,4,0.97,Español,Superior,14,Formal,1469.19,1144.8,Urbana,Propia,Adobe,1,0,1,0,1,Sierra,0
38,Mujer,8,0.56,Español,Secundaria,9,Informal,3623.49,3469.21,Urbana,Propia,Adobe,1,1,1,1,0,Sierra,0
26,Mujer,4,1.71,Español,Primaria,4,Informal,5288.25,3758.88,Urbana,Cedida,Ladrillo/Cemento,1,0,0,0,1,Sierra,0
46,Hombre,3,0.01,Español,Superior,10,Informal,6897.33,8046.03,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,1,Sierra,0
19,Mujer,5,2.49,Español,Ninguno,14,Informal,1857.03,1507.97,Urbana,Propia,Ladrillo/Cemento,1,1,1,1,1,Costa,0
58,Hombre,3,1.89,Español,Secundaria,6,Informal,3251.2799999999997,3216.54,Urbana,Propia,Adobe,1,0,1,0,0,Costa,0
66,Hombre,7,1.08,Español,Secundaria,20,Desempleado,571.89,561.34,Urbana,Propia,Adobe,1,1,1,1,0,Costa,1
79,Hombre,9,2.18,Español,Primaria,18,Formal,3868.74,3256.72,Urbana,Propia,Ladrillo/Cemento,0,1,1,0,0,Selva,0
42,Hombre,3,2.79,Español,Superior,1,Informal,12325.170000000002,13376.45,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,0,Costa,0
69,Mujer,2,0.58,Español,Superior,17,Desempleado,3765.1499999999996,2726.84,Rural,Alquilada,Ladrillo/Cemento,1,1,1,0,1,Selva,0
58,Mujer,8,1.18,Español,Secundaria,16,Informal,32562.120000000003,25714.02,Urbana,Propia,Ladrillo/Cemento,0,0,1,0,1,Sierra,1
73,Hombre,6,0.38,Español,Primaria,3,Formal,5513.25,4935.56,Rural,Propia,Ladrillo/Cemento,1,0,1,1,0,Costa,0
42,Hombre,8,1.97,Español,Secundaria,5,Formal,29130.39,28111.12,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,0,Costa,0
79,Mujer,2,0.59,Español,Primaria,4,Formal,12336.900000000001,13578.24,Urbana,Propia,Ladrillo/Cemento,1,0,0,0,1,Sierra,1
46,Hombre,9,1.66,Español,Secundaria,9,Informal,3790.3500000000004,3532.67,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,1,Sierra,0
24,Hombre,7,1.82,Español,Primaria,15,Formal,3059.04,2362.12,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,1,Selva,0
24,Hombre,7,1.21,Español,Secundaria,10,Formal,8731.11,7611.78,Rural,Propia,Madera/Esteras,1,1,1,0,1,Sierra,0
60,Hombre,3,1.44,Español,Primaria,19,Formal,2253.63,2129.55,Urbana,Propia,Ladrillo/Cemento,0,1,1,0,0,Sierra,0
29,Hombre,4,1.64,Español,Superior,10,Informal,6054.09,4866.04,Urbana,Cedida,Ladrillo/Cemento,0,0,1,0,1,Costa,0
42,Hombre,3,0.74,Español,Ninguno,14,Informal,8441.76,8038.34,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,1,Sierra,0
23,Hombre,2,1.13,Español,Secundaria,12,Formal,7351.650000000001,6254.39,Urbana,Alquilada,Ladrillo/Cemento,1,1,1,0,0,Sierra,0
72,Mujer,5,2.46,Español,Ninguno,12,Formal,13588.86,13468.94,Rural,Propia,Ladrillo/Cemento,1,1,1,0,0,Costa,1
52,Mujer,5,1.26,Español,Secundaria,9,Formal,4665.66,4293.45,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,1,Sierra,0
43,Hombre,1,1.22,Español,Superior,12,Informal,7949.039999999999,6467.94,Urbana,Alquilada,Ladrillo/Cemento,1,1,1,0,1,Sierra,0
79,Hombre,2,0.29,Español,Secundaria,8,Formal,35291.49,29827.95,Rural,Alquilada,Ladrillo/Cemento,1,0,0,0,1,Sierra,0
79,Hombre,2,0.55,Quechua,Primaria,11,Formal,4500.0,4443.97,Urbana,Cedida,Madera/Esteras,1,1,1,0,0,Costa,1
77,Hombre,3,2.53,Español,Superior,12,Desempleado,29636.04,29618.86,Urbana,Propia,Adobe,1,1,1,0,1,Sierra,1
35,Hombre,6,2.52,Español,Secundaria,1,Formal,3250.3500000000004,2370.3,Urbana,Propia,Adobe,0,1,0,0,1,Costa,0
67,Hombre,2,1.3,Español,Primaria,21,Informal,1467.21,1604.24,Urbana,Alquilada,Ladrillo/Cemento,1,0,1,0,0,Selva,1
29,Mujer,5,2.07,Quechua,Superior,21,Informal,3041.73,3643.69,Rural,Alquilada,Ladrillo/Cemento,1,1,1,1,1,Costa,0
57,Mujer,5,1.44,Español,Secundaria,11,Desempleado,16976.1,18392.55,Rural,Propia,Ladrillo/Cemento,0,1,0,0,1,Sierra,1
65,Hombre,9,1.95,Español,Secundaria,8,Informal,4597.799999999999,3616.15,Urbana,Propia,Ladrillo/Cemento,0,1,1,0,1,Selva,0
23,Hombre,2,0.88,Quechua,Ninguno,2,Formal,10930.83,8132.35,Urbana,Propia,Adobe,1,1,1,0,0,Sierra,0
48,Hombre,7,0.7,Quechua,Primaria,1,Informal,35509.5,32782.4,Urbana,Propia,Ladrillo/Cemento,0,1,1,0,1,Costa,0
38,Hombre,1,1.42,Español,Primaria,11,Informal,4278.450000000001,3606.31,Rural,Propia,Ladrillo/Cemento,1,1,0,0,1,Costa,1
56,Hombre,6,1.1,Español,Superior,7,Formal,25463.73,27588.42,Rural,Propia,Adobe,0,1,1,0,0,Sierra,1
76,Hombre,6,0.82,Español,Superior,14,Informal,3471.4800000000005,3900.24,Urbana,Propia,Ladrillo/Cemento,1,1,1,1,1,Selva,1
58,Mujer,6,1.07,Español,Secundaria,20,Formal,5680.62,4860.88,Urbana,Propia,Ladrillo/Cemento,1,1,0,1,1,Selva,0
25,Mujer,4,1.87,Aymara,Secundaria,10,Informal,2828.61,2716.9,Urbana,Alquilada,Ladrillo/Cemento,1,1,1,0,0,Costa,0
66,Mujer,3,2.46,Español,Primaria,16,Informal,1989.1499999999999,2137.62,Rural,Propia,Madera/Esteras,1,0,0,1,1,Sierra,1
75,Hombre,3,2.25,Español,Primaria,10,Informal,4336.83,3951.31,Rural,Alquilada,Ladrillo/Cemento,1,1,1,1,1,Sierra,0
36,Hombre,9,2.53,Español,Primaria,8,Informal,7850.16,7514.09,Urbana,Propia,Adobe,1,0,0,0,1,Costa,1
71,Hombre,1,1.36,Quechua,Secundaria,4,Informal,6085.5,7054.83,Urbana,Alquilada,Ladrillo/Cemento,1,1,1,1,1,Costa,0
63,Hombre,2,0.01,Español,Superior,3,Informal,1121.31,1281.62,Urbana,Cedida,Ladrillo/Cemento,1,1,1,0,1,Costa,0
25,Mujer,9,0.99,Español,Ninguno,9,Desempleado,5952.99,6992.77,Rural,Propia,Adobe,0,1,0,0,1,Selva,1
29,Hombre,1,2.28,Español,Primaria,16,Desempleado,18142.050000000003,16044.8,Urbana,Propia,Ladrillo/Cemento,1,0,1,1,1,Costa,1
18,Mujer,5,2.48,Español,Primaria,5,Informal,2859.9900000000002,2296.2,Rural,Propia,Ladrillo/Cemento,1,1,1,0,0,Selva,1
57,Mujer,6,1.65,Español,Superior,8,Formal,8121.030000000001,7280.54,Rural,Propia,Ladrillo/Cemento,1,1,1,0,0,Sierra,0
79,Hombre,2,1.65,Español,Primaria,8,Informal,4158.4800000000005,3264.18,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,1,Sierra,0
59,Hombre,2,2.03,Español,Superior,4,Formal,1642.1399999999999,1284.25,Urbana,Alquilada,Adobe,1,0,1,0,1,Selva,0
78,Mujer,8,0.19,Español,Ninguno,13,Informal,3607.4700000000003,3896.26,Urbana,Propia,Adobe,1,0,1,0,1,Costa,0
35,Hombre,5,1.09,Español,Superior,9,Informal,2924.2200000000003,2674.97,Rural,Propia,Ladrillo/Cemento,1,0,1,0,1,Selva,0
49,Hombre,3,0.8,Español,Ninguno,3,Formal,2661.84,3031.2,Rural,Propia,Ladrillo/Cemento,1,1,1,0,0,Sierra,0
27,Hombre,6,2.77,Español,Superior,17,Formal,3006.6000000000004,3349.54,Urbana,Alquilada,Ladrillo/Cemento,1,0,1,0,0,Sierra,0
64,Hombre,8,2.94,Español,Superior,13,Informal,15112.53,17689.24,Rural,Alquilada,Adobe,1,1,1,0,1,Sierra,0
56,Hombre,4,1.19,Español,Superior,5,Informal,12272.82,9102.87,Urbana,Propia,Adobe,0,1,1,0,0,Selva,0
58,Hombre,4,2.03,Español,Secundaria,21,Informal,2848.95,3015.82,Urbana,Propia,Ladrillo/Cemento,0,0,1,0,1,Selva,0
26,Hombre,8,2.81,Quechua,Secundaria,4,Formal,6076.799999999999,5185.44,Rural,Alquilada,Ladrillo/Cemento,1,1,1,0,1,Costa,0
75,Mujer,8,2.49,Español,Primaria,3,Formal,9226.98,9620.99,Urbana,Alquilada,Ladrillo/Cemento,0,1,1,0,1,Costa,0
72,Hombre,4,1.59,Español,Primaria,1,Informal,2436.81,2563.76,Urbana,Cedida,Ladrillo/Cemento,1,1,1,1,1,Costa,0
71,Hombre,9,0.01,Español,Secundaria,4,Informal,2305.59,2199.37,Urbana,Cedida,Adobe,1,1,1,0,0,Sierra,0
28,Hombre,9,2.77,Quechua,Primaria,11,Informal,1589.6999999999998,1429.61,Urbana,Propia,Adobe,1,1,1,0,1,Sierra,0
43,Mujer,9,0.91,Otra,Primaria,3,Informal,1266.33,1421.25,Urbana,Propia,Adobe,1,1,1,1,0,Costa,0
32,Mujer,2,0.18,Español,Superior,15,Informal,12880.380000000001,13546.35,Urbana,Propia,Adobe,1,0,1,0,0,Costa,0
44,Mujer,3,0.63,Aymara,Ninguno,19,Formal,5032.71,4864.0,Urbana,Propia,Adobe,1,1,1,0,0,Selva,0
37,Hombre,6,2.27,Español,Primaria,12,Informal,2903.7599999999998,3365.25,Urbana,Propia,Adobe,1,0,1,0,1,Selva,0
72,Hombre,6,1.05,Español,Secundaria,12,Informal,2251.5299999999997,2119.78,Rural,Propia,Adobe,1,1,1,0,1,Costa,0
77,Hombre,4,0.4,Español,Secundaria,7,Informal,13545.03,11249.62,Urbana,Propia,Ladrillo/Cemento,0,0,1,0,0,Sierra,0
78,Mujer,2,0.76,Aymara,Primaria,13,Informal,7086.6900000000005,5554.29,Urbana,Propia,Ladrillo/Cemento,0,1,1,0,1,Costa,0
69,Hombre,7,1.15,Quechua,Secundaria,13,Formal,3025.32,2392.12,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,0,Sierra,0
42,Hombre,7,0.15,Quechua,Secundaria,17,Desempleado,9615.06,8373.32,Rural,Propia,Adobe,1,0,1,1,0,Selva,1
23,Hombre,7,2.37,Español,Secundaria,18,Informal,3280.7999999999997,3301.55,Urbana,Propia,Ladrillo/Cemento,0,1,1,1,0,Costa,1
53,Hombre,8,2.36,Español,Secundaria,14,Informal,8832.900000000001,10107.1,Urbana,Alquilada,Ladrillo/Cemento,1,1,1,0,1,Sierra,0
26,Hombre,2,0.84,Español,Primaria,1,Formal,14928.21,14595.01,Rural,Propia,Madera/Esteras,1,1,1,0,0,Selva,0
46,Hombre,5,0.38,Español,Secundaria,3,Informal,7659.6900000000005,9168.92,Urbana,Alquilada,Ladrillo/Cemento,1,1,1,0,1,Costa,0
23,Hombre,7,0.57,Quechua,Secundaria,9,Informal,6700.5599999999995,7202.06,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,1,Sierra,0
45,Hombre,8,0.68,Español,Ninguno,17,Informal,1471.68,1105.84,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,0,Costa,0
35,Hombre,7,1.23,Español,Primaria,5,Formal,7730.16,6674.67,Urbana,Alquilada,Ladrillo/Cemento,1,0,1,0,1,Costa,0
60,Hombre,3,1.59,Quechua,Ninguno,16,Formal,7837.4400000000005,9358.03,Urbana,Propia,Adobe,1,1,1,0,0,Selva,1
60,Hombre,8,1.94,Quechua,Primaria,17,Formal,6023.700000000001,7093.19,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,0,Selva,0
37,Hombre,4,1.01,Español,Secundaria,3,Informal,8236.74,9462.64,Urbana,Propia,Adobe,0,1,1,1,0,Sierra,0
27,Hombre,6,0.65,Quechua,Secundaria,10,Informal,5089.32,3863.31,Urbana,Alquilada,Madera/Esteras,1,1,1,1,1,Costa,0
